class,mr,run,AO_live,AO_killed,RO_live,RO_killed,CO_live,CO_killed,SO_live,SO_killed,LO_live,LO_killed,AS_live,AS_killed,DL_live,DL_killed,total_timeouts,total_exceptions,total_live,total_killed,error_score,mutant_score
ApacheMath,aggregate,15,3,14,1,3,0,1,0,0,1,1,2,2,1,10,3,13,8,31,2.3846153846153846,0.79
ApacheMath,aggregate,16,11,76,5,10,3,1,0,0,0,5,2,14,11,42,6,37,32,148,4.0,0.82
ApacheMath,aggregate,17,0,2,0,1,0,0,0,0,0,0,0,0,0,0,27,185,0,3,0.016216216216216217,1.00
ApacheMath,aggregate,18,0,4,0,3,0,1,0,0,0,2,0,0,0,5,8,26,0,15,0.5769230769230769,1.00
ApacheMath,aggregate,1,1,8,0,4,0,1,0,0,0,1,0,4,1,7,3,15,2,25,1.6666666666666667,0.93
ApacheMath,aggregate,2,3,11,0,4,0,1,0,0,0,1,0,0,3,4,3,15,6,21,1.4,0.78
ApacheMath,aggregate,3,0,2,1,6,0,1,0,0,1,0,0,4,1,3,3,19,3,16,0.8421052631578947,0.84
ApacheMath,aggregate,4,0,4,2,5,0,1,0,0,0,1,0,4,0,4,3,17,2,19,1.1176470588235294,0.90
ApacheMath,aggregate,5,0,2,2,5,1,0,0,0,0,1,0,4,1,3,3,19,4,15,0.7894736842105263,0.79
ApacheMath,aggregate,6,49,305,9,58,3,10,0,0,0,2,1,11,16,108,3,7,78,494,70.57142857142857,0.86
ApacheMath,aggregate,7,0,12,1,3,0,1,0,0,0,1,0,0,0,6,3,12,1,23,1.9166666666666667,0.96
ApacheMath,aggregate,8,0,23,4,11,0,3,0,0,0,2,3,5,0,16,6,22,7,60,2.727272727272727,0.90
ApacheMath,aggregate,9,14,60,3,12,0,4,0,0,0,4,2,10,4,33,6,34,23,123,3.6176470588235294,0.84
ApacheMath,aggregate,10,0,3,1,6,1,0,0,0,1,1,0,0,2,2,3,21,5,12,0.5714285714285714,0.71
ApacheMath,aggregate,11,3,15,3,15,3,3,0,0,1,0,1,3,3,13,3,26,14,49,1.8846153846153846,0.78
ApacheMath,aggregate,12,5,21,0,5,0,1,0,0,0,1,0,0,2,9,5,14,7,37,2.642857142857143,0.84
ApacheMath,aggregate,13,9,89,1,22,0,4,0,0,1,4,0,8,8,65,9,117,19,192,1.641025641025641,0.91
ApacheMath,aggregate,14,5,21,0,5,0,1,0,0,0,1,0,0,0,16,8,13,5,44,3.3846153846153846,0.90
ApacheMath,aggregate,15,0,17,0,4,0,1,0,0,0,2,0,4,1,10,3,13,1,38,2.923076923076923,0.97
ApacheMath,aggregate,16,11,76,5,10,0,4,0,0,2,3,3,13,9,44,6,37,30,150,4.054054054054054,0.83
ApacheMath,aggregate,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,28,185,0,2,0.010810810810810811,1.00
ApacheMath,aggregate,18,0,4,0,3,0,1,0,0,0,2,0,0,0,4,8,27,0,14,0.5185185185185185,1.00
ApacheMath,aggregate,1,0,9,1,3,1,0,0,0,0,1,0,4,0,8,3,15,2,25,1.6666666666666667,0.93
ApacheMath,aggregate,2,0,14,1,3,0,1,0,0,0,1,0,0,0,7,3,15,1,26,1.7333333333333334,0.96
ApacheMath,aggregate,3,1,1,1,6,1,0,0,0,0,1,0,4,2,2,3,19,5,14,0.7368421052631579,0.74
ApacheMath,aggregate,4,0,3,0,7,0,1,0,0,0,1,0,4,0,4,3,18,0,20,1.1111111111111112,1.00
ApacheMath,aggregate,5,0,3,0,7,0,1,0,0,0,1,0,4,1,3,3,18,1,19,1.0555555555555556,0.95
ApacheMath,aggregate,6,15,338,5,62,2,11,0,0,0,2,0,12,8,116,3,8,30,541,67.625,0.95
ApacheMath,aggregate,7,1,12,0,4,0,1,0,0,0,1,0,0,1,5,3,11,2,23,2.090909090909091,0.92
ApacheMath,aggregate,8,1,22,3,12,0,3,0,0,0,2,1,7,0,16,6,22,5,62,2.8181818181818183,0.93
ApacheMath,aggregate,9,10,65,0,15,1,3,0,0,0,4,1,11,5,32,6,33,17,130,3.9393939393939394,0.88
ApacheMath,aggregate,10,1,2,1,6,0,1,0,0,0,2,0,0,1,3,3,21,3,14,0.6666666666666666,0.82
ApacheMath,aggregate,11,0,18,3,15,0,6,0,0,0,1,0,4,1,15,3,26,4,59,2.269230769230769,0.94
ApacheMath,aggregate,12,0,26,0,5,0,1,0,0,0,1,0,0,0,12,5,13,0,45,3.4615384615384617,1.00
ApacheMath,aggregate,13,9,84,3,21,1,3,0,0,1,4,0,8,10,63,9,121,24,183,1.512396694214876,0.88
ApacheMath,aggregate,14,3,23,0,5,0,1,0,0,0,1,0,0,1,15,8,13,4,45,3.4615384615384617,0.92
ApacheMath,aggregate,15,0,16,0,4,0,1,0,0,0,2,0,4,0,11,3,14,0,38,2.7142857142857144,1.00
ApacheMath,aggregate,16,4,83,1,14,0,4,0,0,0,5,1,15,5,48,6,37,11,169,4.5675675675675675,0.94
ApacheMath,aggregate,17,0,1,0,0,0,0,0,0,0,1,0,0,0,1,26,186,0,3,0.016129032258064516,1.00
ApacheMath,aggregate,18,0,3,0,3,0,1,0,0,0,2,0,0,0,5,8,27,0,14,0.5185185185185185,1.00
ApacheMath,aggregate,1,0,9,0,4,0,1,0,0,0,1,0,4,0,8,3,15,0,27,1.8,1.00
ApacheMath,aggregate,2,0,14,0,4,0,1,0,0,0,1,0,0,0,7,3,15,0,27,1.8,1.00
ApacheMath,aggregate,3,0,2,0,7,0,1,0,0,0,1,0,4,0,4,3,19,0,19,1.0,1.00
ApacheMath,aggregate,4,1,2,0,7,0,1,0,0,0,1,0,4,0,4,3,18,1,19,1.0555555555555556,0.95
ApacheMath,aggregate,5,0,2,0,7,0,1,0,0,0,1,0,4,0,4,3,19,0,19,1.0,1.00
