class,mr,run,AO_live,AO_killed,RO_live,RO_killed,CO_live,CO_killed,SO_live,SO_killed,LO_live,LO_killed,AS_live,AS_killed,DL_live,DL_killed,total_timeouts,total_exceptions,total_live,total_killed,error_score,mutant_score
MethodsFromApacheMath,inv,8,3,20,2,13,0,3,0,0,0,2,1,7,2,14,6,22,8,59,2.6818181818181817,0.88
MethodsFromApacheMath,inv,9,7,71,2,13,1,3,0,0,0,4,1,11,1,36,6,30,12,138,4.6,0.92
MethodsFromApacheMath,inv,10,1,2,0,7,0,1,0,0,0,2,0,0,1,3,3,21,2,15,0.7142857142857143,0.88
MethodsFromApacheMath,inv,11,1,17,0,18,1,5,0,0,1,0,0,4,0,16,3,20,3,60,3.0,0.95
MethodsFromApacheMath,inv,12,2,24,0,4,0,1,0,0,0,1,0,0,1,11,5,14,3,41,2.9285714285714284,0.93
MethodsFromApacheMath,inv,13,7,91,3,21,2,2,0,0,0,6,0,8,8,65,9,115,20,193,1.6782608695652175,0.91
MethodsFromApacheMath,inv,14,1,25,0,5,0,1,0,0,0,1,0,0,0,16,8,13,1,48,3.6923076923076925,0.98
MethodsFromApacheMath,inv,15,3,15,0,4,0,1,0,0,0,2,0,4,0,11,3,12,3,37,3.0833333333333335,0.93
MethodsFromApacheMath,inv,16,5,82,2,13,0,4,0,0,2,3,3,13,10,43,6,32,22,158,4.9375,0.88
MethodsFromApacheMath,inv,17,0,0,0,1,0,0,0,0,0,1,0,0,0,0,25,34,0,2,0.058823529411764705,1.00
MethodsFromApacheMath,inv,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
