class,mr,run,AO_live,AO_killed,RO_live,RO_killed,CO_live,CO_killed,SO_live,SO_killed,LO_live,LO_killed,AS_live,AS_killed,DL_live,DL_killed,total_timeouts,total_exceptions,total_live,total_killed,error_score,mutant_score
MethodCollection2,add,17,2,66,0,8,0,2,0,0,0,4,0,0,3,27,6,20,5,107,5.35,0.96
MethodCollection2,add,18,0,21,3,13,0,3,0,0,0,4,0,0,1,12,9,28,4,53,1.8928571428571428,0.93
MethodCollection2,add,19,2,8,0,4,0,1,0,0,0,3,0,2,0,6,3,10,2,24,2.4,0.92
MethodCollection2,add,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,21,7,47,2,21,0,4,0,0,0,8,0,0,0,36,11,47,9,116,2.4680851063829787,0.93
MethodCollection2,add,22,0,3,2,3,0,1,0,0,0,1,0,0,0,4,0,14,2,12,0.8571428571428571,0.86
MethodCollection2,add,23,3,20,0,4,0,1,0,0,0,1,0,8,2,12,3,18,5,46,2.5555555555555554,0.90
MethodCollection2,add,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,25,3,19,1,17,0,3,0,0,1,5,0,0,2,6,4,17,7,50,2.9411764705882355,0.88
MethodCollection2,add,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,30,1,5,0,11,0,2,0,0,0,2,0,0,1,5,3,11,2,25,2.272727272727273,0.93
MethodCollection2,add,1,0,5,0,4,0,1,0,0,0,2,0,2,0,4,3,9,0,18,2.0,1.00
MethodCollection2,add,2,9,18,1,15,0,3,0,0,1,4,0,0,4,15,8,31,15,55,1.7741935483870968,0.79
MethodCollection2,add,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,5,4,19,2,14,0,3,0,0,0,4,0,0,2,12,7,37,8,52,1.4054054054054055,0.87
MethodCollection2,add,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,7,2,10,0,4,0,1,0,0,0,2,0,0,2,4,2,12,4,21,1.75,0.84
MethodCollection2,add,8,3,10,0,11,0,2,0,0,0,3,0,0,0,4,2,8,3,30,3.75,0.91
MethodCollection2,add,9,1,9,1,10,0,2,0,0,0,3,0,0,0,5,3,11,2,29,2.6363636363636362,0.94
MethodCollection2,add,10,0,4,2,2,0,1,0,0,0,1,0,0,0,2,2,11,2,10,0.9090909090909091,0.83
MethodCollection2,add,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,12,3,7,2,2,1,0,0,0,0,1,0,4,1,7,2,14,7,21,1.5,0.75
MethodCollection2,add,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,14,3,10,2,2,0,1,0,0,0,2,0,4,3,4,3,8,8,23,2.875,0.74
MethodCollection2,add,15,2,11,3,8,0,2,0,0,0,3,0,0,1,4,4,10,6,28,2.8,0.82
MethodCollection2,add,16,6,20,4,7,0,2,0,0,0,3,0,0,6,20,7,19,16,52,2.736842105263158,0.76
MethodCollection2,add,17,13,55,1,7,0,2,0,0,0,4,0,0,5,25,6,20,19,93,4.65,0.83
MethodCollection2,add,18,0,17,3,14,1,2,0,0,0,4,0,0,3,11,11,27,7,48,1.7777777777777777,0.87
MethodCollection2,add,19,2,8,0,4,0,1,0,0,1,2,0,2,1,5,3,9,4,22,2.4444444444444446,0.85
MethodCollection2,add,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NaN,NaN
MethodCollection2,add,21,9,44,3,19,1,2,0,0,0,6,0,0,4,33,11,52,17,104,2.0,0.86
MethodCollection2,add,22,2,1,1,4,0,1,0,0,0,1,0,0,1,3,0,14,4,10,0.7142857142857143,0.71
MethodCollection2,add,23,2,19,1,3,1,0,0,0,1,0,1,7,2,12,3,20,8,41,2.05,0.84
