class,mr,run,AO_live,AO_killed,RO_live,RO_killed,CO_live,CO_killed,SO_live,SO_killed,LO_live,LO_killed,AS_live,AS_killed,DL_live,DL_killed,total_timeouts,total_exceptions,total_live,total_killed,error_score,mutant_score
MethodCollection2,add_mult_inc_perm_exc,27,1,6,3,8,0,2,0,0,0,1,0,0,0,5,6,0,4,22,Infinity,0.85
MethodCollection2,add_mult_inc_perm_exc,28,1,5,1,10,1,1,0,0,0,2,0,0,1,5,3,0,4,23,Infinity,0.85
MethodCollection2,add_mult_inc_perm_exc,29,1,5,0,11,0,2,0,0,1,1,0,0,0,6,3,0,2,25,Infinity,0.93
MethodCollection2,add_mult_inc_perm_exc,30,0,6,2,9,0,2,0,0,1,1,0,0,0,6,3,0,3,24,Infinity,0.89
MethodCollection2,add_mult_inc_perm_exc,1,0,5,0,4,0,1,0,0,0,2,0,2,0,4,3,0,0,18,Infinity,1.00
MethodCollection2,add_mult_inc_perm_exc,2,2,24,1,15,0,3,0,0,0,5,0,0,2,17,6,0,5,64,Infinity,0.93
MethodCollection2,add_mult_inc_perm_exc,3,0,40,0,19,1,3,0,0,0,9,0,5,1,23,16,0,2,99,Infinity,0.98
MethodCollection2,add_mult_inc_perm_exc,4,0,10,0,11,1,1,0,0,1,2,0,0,0,6,2,0,2,30,Infinity,0.94
MethodCollection2,add_mult_inc_perm_exc,5,1,25,0,16,0,3,0,0,0,3,0,0,1,13,7,0,2,60,Infinity,0.97
MethodCollection2,add_mult_inc_perm_exc,6,0,9,0,4,0,1,0,0,1,1,0,4,0,8,2,0,1,27,Infinity,0.96
MethodCollection2,add_mult_inc_perm_exc,7,1,12,0,4,0,1,0,0,0,2,0,0,0,6,2,0,1,25,Infinity,0.96
MethodCollection2,add_mult_inc_perm_exc,8,0,13,0,11,0,2,0,0,0,3,0,0,0,4,2,0,0,33,Infinity,1.00
MethodCollection2,add_mult_inc_perm_exc,9,1,10,3,8,0,2,0,0,1,2,0,0,0,5,3,0,5,27,Infinity,0.84
MethodCollection2,add_mult_inc_perm_exc,10,0,2,0,4,0,1,0,0,0,1,0,0,0,2,2,0,0,10,Infinity,1.00
MethodCollection2,add_mult_inc_perm_exc,11,1,13,0,4,0,1,0,0,0,1,0,4,1,13,2,0,2,36,Infinity,0.95
MethodCollection2,add_mult_inc_perm_exc,12,0,10,1,3,0,1,0,0,0,1,0,4,0,8,2,0,1,27,Infinity,0.96
MethodCollection2,add_mult_inc_perm_exc,13,0,7,0,4,0,1,0,0,0,1,0,4,0,8,2,0,0,25,Infinity,1.00
MethodCollection2,add_mult_inc_perm_exc,14,0,13,1,3,0,1,0,0,0,2,0,4,0,7,3,0,1,30,Infinity,0.97
MethodCollection2,add_mult_inc_perm_exc,15,0,12,0,11,0,2,0,0,0,3,0,0,0,5,4,0,0,33,Infinity,1.00
MethodCollection2,add_mult_inc_perm_exc,16,1,25,0,11,0,2,0,0,1,2,0,0,2,24,6,0,4,64,Infinity,0.94
MethodCollection2,add_mult_inc_perm_exc,17,4,63,1,7,0,2,0,0,0,4,0,0,1,29,6,0,6,105,Infinity,0.95
MethodCollection2,add_mult_inc_perm_exc,18,1,19,1,15,0,3,0,0,0,5,0,0,0,13,10,0,2,55,Infinity,0.96
MethodCollection2,add_mult_inc_perm_exc,19,0,10,0,4,0,1,0,0,0,3,0,2,1,5,3,0,1,25,Infinity,0.96
MethodCollection2,add_mult_inc_perm_exc,20,1,14,0,4,0,1,0,0,0,3,0,2,1,9,3,0,2,33,Infinity,0.94
MethodCollection2,add_mult_inc_perm_exc,21,1,53,2,21,1,3,0,0,0,8,0,0,3,33,9,0,7,118,Infinity,0.94
MethodCollection2,add_mult_inc_perm_exc,22,0,3,1,4,0,1,0,0,0,1,0,0,0,4,0,0,1,13,Infinity,0.93
MethodCollection2,add_mult_inc_perm_exc,23,1,23,0,4,0,1,0,0,0,1,1,7,1,13,3,0,3,49,Infinity,0.94
MethodCollection2,add_mult_inc_perm_exc,24,0,10,0,11,0,2,0,0,0,3,0,0,0,6,3,0,0,32,Infinity,1.00
MethodCollection2,add_mult_inc_perm_exc,25,1,20,1,17,0,3,0,0,2,4,0,0,1,7,4,0,5,51,Infinity,0.91
MethodCollection2,add_mult_inc_perm_exc,26,0,6,1,10,0,2,0,0,0,1,0,0,0,5,5,0,1,24,Infinity,0.96
MethodCollection2,add_mult_inc_perm_exc,27,0,8,3,8,0,2,0,0,0,1,0,0,0,5,6,0,3,24,Infinity,0.89
MethodCollection2,add_mult_inc_perm_exc,28,0,6,0,11,0,2,0,0,0,2,0,0,0,6,3,0,0,27,Infinity,1.00
MethodCollection2,add_mult_inc_perm_exc,29,0,6,1,10,0,2,0,0,0,2,0,0,1,5,3,0,2,25,Infinity,0.93
MethodCollection2,add_mult_inc_perm_exc,30,1,5,0,11,0,2,0,0,0,2,0,0,0,6,3,0,1,26,Infinity,0.96
MethodCollection2,add_mult_inc_perm_exc,1,1,4,1,3,0,1,0,0,0,2,0,2,0,4,3,0,2,16,Infinity,0.89
MethodCollection2,add_mult_inc_perm_exc,2,4,22,2,14,0,3,0,0,0,4,0,0,2,17,8,0,8,60,Infinity,0.88
MethodCollection2,add_mult_inc_perm_exc,3,14,27,5,14,1,3,0,0,3,6,2,3,4,21,16,0,29,74,Infinity,0.72
MethodCollection2,add_mult_inc_perm_exc,4,5,5,0,11,0,2,0,0,1,2,0,0,1,6,1,0,7,26,Infinity,0.79
MethodCollection2,add_mult_inc_perm_exc,5,4,23,5,11,1,2,0,0,1,2,0,0,1,13,6,0,12,51,Infinity,0.81
MethodCollection2,add_mult_inc_perm_exc,6,4,5,1,3,1,0,0,0,0,2,0,4,1,7,2,0,7,21,Infinity,0.75
MethodCollection2,add_mult_inc_perm_exc,7,6,7,1,3,1,0,0,0,1,1,0,0,3,3,2,0,12,14,Infinity,0.54
MethodCollection2,add_mult_inc_perm_exc,8,2,9,1,10,0,2,0,0,0,3,0,0,1,3,1,0,4,27,Infinity,0.87
MethodCollection2,add_mult_inc_perm_exc,9,2,9,0,11,1,1,0,0,1,2,0,0,1,4,3,0,5,27,Infinity,0.84
MethodCollection2,add_mult_inc_perm_exc,10,0,3,2,2,0,1,0,0,0,1,0,0,0,2,2,0,2,9,Infinity,0.82
MethodCollection2,add_mult_inc_perm_exc,11,7,7,1,3,0,1,0,0,1,0,0,4,1,13,2,0,10,28,Infinity,0.74
MethodCollection2,add_mult_inc_perm_exc,12,2,8,0,4,0,1,0,0,0,1,0,4,2,6,2,0,4,24,Infinity,0.86
MethodCollection2,add_mult_inc_perm_exc,13,1,6,1,3,0,1,0,0,1,0,0,4,0,8,2,0,3,22,Infinity,0.88
MethodCollection2,add_mult_inc_perm_exc,14,1,10,0,4,1,0,0,0,0,2,0,4,3,4,3,0,5,24,Infinity,0.83
MethodCollection2,add_mult_inc_perm_exc,15,3,9,1,10,0,2,0,0,1,3,0,0,2,3,4,0,7,27,Infinity,0.79
MethodCollection2,add_mult_inc_perm_exc,16,9,18,1,10,0,2,0,0,2,1,0,0,4,22,7,0,16,53,Infinity,0.77
MethodCollection2,add_mult_inc_perm_exc,17,10,58,3,5,1,1,0,0,0,4,0,0,6,24,6,0,20,92,Infinity,0.82
MethodCollection2,add_mult_inc_perm_exc,18,4,13,3,13,1,2,0,0,1,3,0,0,3,10,9,0,12,41,Infinity,0.77
MethodCollection2,add_mult_inc_perm_exc,19,2,8,0,4,0,1,0,0,0,3,0,2,0,6,3,0,2,24,Infinity,0.92
MethodCollection2,add_mult_inc_perm_exc,20,2,13,1,3,0,1,0,0,0,3,0,2,3,7,3,0,6,29,Infinity,0.83
MethodCollection2,add_mult_inc_perm_exc,21,11,44,4,19,0,4,0,0,1,5,0,0,3,33,11,0,19,105,Infinity,0.85
MethodCollection2,add_mult_inc_perm_exc,22,1,3,2,3,1,0,0,0,0,1,0,0,1,3,0,0,5,10,Infinity,0.67
MethodCollection2,add_mult_inc_perm_exc,23,3,20,0,4,0,1,0,0,0,1,1,7,5,9,3,0,9,42,Infinity,0.82
MethodCollection2,add_mult_inc_perm_exc,24,4,6,2,9,0,2,0,0,2,1,0,0,2,4,3,0,10,22,Infinity,0.69
MethodCollection2,add_mult_inc_perm_exc,25,6,19,4,14,1,2,0,0,1,5,0,0,2,6,4,0,14,46,Infinity,0.77
MethodCollection2,add_mult_inc_perm_exc,26,2,5,2,9,1,1,0,0,0,1,0,0,0,5,5,0,5,21,Infinity,0.81
MethodCollection2,add_mult_inc_perm_exc,27,2,6,0,11,0,2,0,0,0,2,0,0,1,4,5,0,3,25,Infinity,0.89
MethodCollection2,add_mult_inc_perm_exc,28,1,5,1,10,0,2,0,0,0,2,0,0,0,6,3,0,2,25,Infinity,0.93
MethodCollection2,add_mult_inc_perm_exc,29,0,6,1,10,0,2,0,0,0,2,0,0,0,6,3,0,1,26,Infinity,0.96
MethodCollection2,add_mult_inc_perm_exc,30,1,5,1,10,0,2,0,0,0,2,0,0,3,3,3,0,5,22,Infinity,0.81
MethodCollection2,add_mult_inc_perm_exc,1,2,3,1,3,0,1,0,0,0,2,0,2,1,3,3,0,4,14,Infinity,0.78
MethodCollection2,add_mult_inc_perm_exc,2,4,24,2,13,0,3,0,0,1,4,0,0,3,16,7,0,10,60,Infinity,0.86
MethodCollection2,add_mult_inc_perm_exc,3,10,32,5,15,2,2,0,0,0,7,2,3,4,21,16,0,23,80,Infinity,0.78
MethodCollection2,add_mult_inc_perm_exc,4,3,7,0,11,1,1,0,0,1,2,0,0,0,6,2,0,5,27,Infinity,0.84
MethodCollection2,add_mult_inc_perm_exc,5,4,20,4,12,0,3,0,0,1,3,0,0,3,11,6,0,12,49,Infinity,0.80
MethodCollection2,add_mult_inc_perm_exc,6,2,7,0,4,0,1,0,0,1,1,2,2,3,5,2,0,8,20,Infinity,0.71
MethodCollection2,add_mult_inc_perm_exc,7,5,8,1,3,0,1,0,0,1,1,0,0,2,4,2,0,9,17,Infinity,0.65
MethodCollection2,add_mult_inc_perm_exc,8,4,8,1,10,1,1,0,0,2,1,0,0,1,3,2,0,9,23,Infinity,0.72
MethodCollection2,add_mult_inc_perm_exc,9,0,12,0,11,0,2,0,0,0,3,0,0,1,4,3,0,1,32,Infinity,0.97
MethodCollection2,add_mult_inc_perm_exc,10,0,3,2,2,1,0,0,0,0,1,0,0,0,2,2,0,3,8,Infinity,0.73
MethodCollection2,add_mult_inc_perm_exc,11,2,12,0,4,1,0,0,0,0,1,0,4,2,12,2,0,5,33,Infinity,0.87
MethodCollection2,add_mult_inc_perm_exc,12,4,6,1,3,0,1,0,0,0,1,0,4,3,5,2,0,8,20,Infinity,0.71
MethodCollection2,add_mult_inc_perm_exc,13,1,6,0,4,0,1,0,0,0,1,2,2,0,8,2,0,3,22,Infinity,0.88
MethodCollection2,add_mult_inc_perm_exc,14,2,10,1,3,0,1,0,0,0,2,0,4,2,5,3,0,5,25,Infinity,0.83
MethodCollection2,add_mult_inc_perm_exc,15,1,11,3,8,0,2,0,0,0,3,0,0,0,5,4,0,4,29,Infinity,0.88
MethodCollection2,add_mult_inc_perm_exc,16,5,22,6,5,1,1,0,0,0,3,0,0,6,20,8,0,18,51,Infinity,0.74
MethodCollection2,add_mult_inc_perm_exc,17,15,51,0,8,1,1,0,0,0,4,0,0,6,24,6,0,22,88,Infinity,0.80
MethodCollection2,add_mult_inc_perm_exc,18,5,15,3,13,1,2,0,0,0,4,0,0,4,10,10,0,13,44,Infinity,0.77
MethodCollection2,add_mult_inc_perm_exc,19,5,5,0,4,0,1,0,0,0,3,1,1,0,6,3,0,6,20,Infinity,0.77
MethodCollection2,add_mult_inc_perm_exc,20,1,15,1,3,0,1,0,0,0,3,0,2,3,7,3,0,5,31,Infinity,0.86
MethodCollection2,add_mult_inc_perm_exc,21,7,50,2,21,0,4,0,0,0,8,0,0,8,29,11,0,17,112,Infinity,0.87
MethodCollection2,add_mult_inc_perm_exc,22,1,2,1,4,0,1,0,0,0,1,0,0,1,3,0,0,3,11,Infinity,0.79
MethodCollection2,add_mult_inc_perm_exc,23,3,19,1,3,0,1,0,0,0,1,2,6,2,12,3,0,8,42,Infinity,0.84
MethodCollection2,add_mult_inc_perm_exc,24,1,9,0,11,0,2,0,0,1,2,0,0,1,5,3,0,3,29,Infinity,0.91
MethodCollection2,add_mult_inc_perm_exc,25,6,15,2,16,0,3,0,0,0,5,0,0,1,7,4,0,9,46,Infinity,0.84
MethodCollection2,add_mult_inc_perm_exc,26,1,4,3,8,0,2,0,0,1,0,0,0,1,4,5,0,6,18,Infinity,0.75
MethodCollection2,add_mult_inc_perm_exc,27,0,6,0,11,0,2,0,0,0,2,0,0,0,5,5,0,0,26,Infinity,1.00
MethodCollection2,add_mult_inc_perm_exc,28,0,6,0,11,0,2,0,0,0,2,0,0,1,5,3,0,1,26,Infinity,0.96
MethodCollection2,add_mult_inc_perm_exc,29,1,5,3,8,1,1,0,0,0,2,0,0,2,4,3,0,7,20,Infinity,0.74
MethodCollection2,add_mult_inc_perm_exc,30,1,5,0,11,0,2,0,0,0,2,0,0,3,3,3,0,4,23,Infinity,0.85
