"","class","mr","run","AO_live","AO_killed","RO_live","RO_killed","CO_live","CO_killed","SO_live","SO_killed","LO_live","LO_killed","AS_live","AS_killed","DL_live","DL_killed","total_timeouts","total_exceptions","total_live","total_killed","error_score","mutant_score"
"861","MethodsFromColt","mult",1,1,73,0,5,0,1,0,0,0,8,0,4,0,28,0,0,1,119,Inf,0.99
"862","MethodsFromColt","mult",2,1,57,0,16,0,3,0,0,0,8,0,0,0,14,0,0,1,98,Inf,0.99
"863","MethodsFromColt","mult",3,0,86,0,5,0,1,0,0,0,8,0,12,2,32,0,0,2,144,Inf,0.99
"864","MethodsFromColt","mult",4,0,42,0,5,0,1,0,0,0,5,0,4,1,15,0,0,1,72,Inf,0.99
"865","MethodsFromColt","mult",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"866","MethodsFromColt","mult",6,1,26,0,12,0,2,0,0,0,4,0,0,0,9,0,0,1,53,Inf,0.98
"867","MethodsFromColt","mult",7,0,29,0,5,0,1,0,0,0,3,0,4,0,13,0,0,0,55,Inf,1
"868","MethodsFromColt","mult",8,0,27,0,12,0,2,0,0,0,4,0,0,0,9,0,0,0,54,Inf,1
"869","MethodsFromColt","mult",9,1,10,1,4,0,1,0,0,1,1,1,3,0,5,0,0,4,24,Inf,0.86
"870","MethodsFromColt","mult",10,1,93,0,14,0,2,0,0,0,9,0,0,1,36,0,0,2,154,Inf,0.99
"871","MethodsFromColt","mult",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"872","MethodsFromColt","mult",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"873","MethodsFromColt","mult",13,0,47,0,5,0,1,0,0,0,3,0,4,0,20,0,0,0,80,Inf,1
"874","MethodsFromColt","mult",14,0,12,0,5,0,1,0,0,0,3,0,4,0,4,0,0,0,29,Inf,1
"875","MethodsFromColt","mult",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"876","MethodsFromColt","mult",16,0,65,1,16,0,2,0,0,0,12,0,0,0,22,0,0,1,117,Inf,0.99
"877","MethodsFromColt","mult",17,7,99,0,15,0,3,0,0,0,17,0,12,2,39,0,0,9,185,Inf,0.95
"878","MethodsFromColt","mult",18,2,119,1,9,0,2,0,0,0,11,0,12,1,48,0,0,4,201,Inf,0.98
"879","MethodsFromColt","mult",19,3,63,2,8,0,2,0,0,0,12,0,8,0,25,0,0,5,118,Inf,0.96
"880","MethodsFromColt","mult",20,1,145,0,10,0,2,0,0,0,18,0,16,3,52,0,0,4,243,Inf,0.98
"881","MethodsFromColt","mult",21,1,27,0,5,0,1,0,0,0,3,0,0,0,10,0,0,1,46,Inf,0.98
"882","MethodsFromColt","mult",22,0,113,0,10,0,2,0,0,0,11,1,11,1,41,0,0,2,188,Inf,0.99
"883","MethodsFromColt","mult",23,0,82,0,10,0,2,0,0,0,11,0,8,0,30,0,0,0,143,Inf,1
"884","MethodsFromColt","mult",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"885","MethodsFromColt","mult",25,0,22,0,5,0,1,0,0,0,4,0,4,0,11,0,0,0,47,Inf,1
"886","MethodsFromColt","mult",26,0,23,0,5,0,1,0,0,0,4,0,4,1,7,0,0,1,44,Inf,0.98
"887","MethodsFromColt","mult",27,1,13,0,5,0,1,0,0,0,5,0,0,0,2,0,0,1,26,Inf,0.96
"888","MethodsFromColt","mult",28,0,18,1,4,0,1,0,0,0,5,0,0,0,6,0,0,1,34,Inf,0.97
"889","MethodsFromColt","mult",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"890","MethodsFromColt","mult",1,1,73,0,5,0,1,0,0,0,8,0,4,1,27,0,0,2,118,Inf,0.98
"891","MethodsFromColt","mult",2,0,61,2,15,0,3,0,0,1,7,0,0,0,15,0,0,3,101,Inf,0.97
"892","MethodsFromColt","mult",3,1,85,0,5,0,1,0,0,0,8,0,12,0,34,0,0,1,145,Inf,0.99
"893","MethodsFromColt","mult",4,4,38,0,5,0,1,0,0,0,5,0,4,1,15,0,0,5,68,Inf,0.93
"894","MethodsFromColt","mult",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"895","MethodsFromColt","mult",6,1,25,0,12,0,2,0,0,0,4,0,0,0,9,0,0,1,52,Inf,0.98
"896","MethodsFromColt","mult",7,1,28,1,4,0,1,0,0,0,3,1,3,0,13,0,0,3,52,Inf,0.95
"897","MethodsFromColt","mult",8,0,26,0,12,0,2,0,0,0,4,0,0,0,9,0,0,0,53,Inf,1
"898","MethodsFromColt","mult",9,0,11,0,5,0,1,0,0,0,2,2,2,0,5,0,0,2,26,Inf,0.93
"899","MethodsFromColt","mult",10,2,92,0,14,0,2,0,0,0,9,0,0,1,36,0,0,3,153,Inf,0.98
"900","MethodsFromColt","mult",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"901","MethodsFromColt","mult",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"902","MethodsFromColt","mult",13,2,45,0,5,0,1,0,0,0,3,0,4,1,19,0,0,3,77,Inf,0.96
"903","MethodsFromColt","mult",14,0,12,0,5,0,1,0,0,0,3,0,4,1,3,0,0,1,28,Inf,0.97
"904","MethodsFromColt","mult",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"905","MethodsFromColt","mult",16,3,61,1,17,0,3,0,0,0,11,0,0,4,20,0,0,8,112,Inf,0.93
"906","MethodsFromColt","mult",17,2,104,0,15,0,3,0,0,1,16,1,11,2,39,0,0,6,188,Inf,0.97
"907","MethodsFromColt","mult",18,1,120,1,9,0,2,0,0,0,11,1,11,1,48,0,0,4,201,Inf,0.98
"908","MethodsFromColt","mult",19,0,66,0,10,1,1,0,0,0,12,0,8,0,25,0,0,1,122,Inf,0.99
"909","MethodsFromColt","mult",20,5,141,1,9,0,2,0,0,0,18,1,15,0,55,0,0,7,240,Inf,0.97
"910","MethodsFromColt","mult",21,1,27,1,4,0,1,0,0,0,3,0,0,0,10,0,0,2,45,Inf,0.96
"911","MethodsFromColt","mult",22,0,113,0,10,0,2,0,0,0,11,0,12,1,41,0,0,1,189,Inf,0.99
"912","MethodsFromColt","mult",23,1,81,0,10,0,2,0,0,1,10,0,8,2,28,0,0,4,139,Inf,0.97
"913","MethodsFromColt","mult",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"914","MethodsFromColt","mult",25,0,22,0,5,0,1,0,0,0,4,0,4,0,11,0,0,0,47,Inf,1
"915","MethodsFromColt","mult",26,3,20,0,5,0,1,0,0,0,4,1,3,0,8,0,0,4,41,Inf,0.91
"916","MethodsFromColt","mult",27,0,14,0,5,0,1,0,0,0,5,0,0,0,2,0,0,0,27,Inf,1
"917","MethodsFromColt","mult",28,0,18,0,5,0,1,0,0,0,5,0,0,0,6,0,0,0,35,Inf,1
"918","MethodsFromColt","mult",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"919","MethodsFromColt","mult",1,8,66,0,5,0,1,0,0,0,8,0,4,1,27,0,0,9,111,Inf,0.93
"920","MethodsFromColt","mult",2,14,42,2,15,2,1,0,0,1,7,0,0,3,11,0,0,22,76,Inf,0.78
"921","MethodsFromColt","mult",3,18,68,1,4,1,0,0,0,1,7,3,9,4,30,0,0,28,118,Inf,0.81
"922","MethodsFromColt","mult",4,3,39,0,5,0,1,0,0,0,5,1,3,2,14,0,0,6,67,Inf,0.92
"923","MethodsFromColt","mult",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"924","MethodsFromColt","mult",6,2,24,4,8,0,2,0,0,0,4,0,0,1,8,0,0,7,46,Inf,0.87
"925","MethodsFromColt","mult",7,5,24,2,3,0,1,0,0,0,3,0,4,1,12,0,0,8,47,Inf,0.85
"926","MethodsFromColt","mult",8,1,25,1,11,0,2,0,0,0,4,0,0,2,7,0,0,4,49,Inf,0.92
"927","MethodsFromColt","mult",9,0,11,1,4,0,1,0,0,0,2,0,4,0,5,0,0,1,27,Inf,0.96
"928","MethodsFromColt","mult",10,9,85,1,13,0,2,0,0,3,6,0,0,5,32,0,0,18,138,Inf,0.88
"929","MethodsFromColt","mult",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"930","MethodsFromColt","mult",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"931","MethodsFromColt","mult",13,7,40,0,5,1,0,0,0,0,3,1,3,2,18,0,0,11,69,Inf,0.86
"932","MethodsFromColt","mult",14,0,12,1,4,0,1,0,0,0,3,0,4,1,3,0,0,2,27,Inf,0.93
"933","MethodsFromColt","mult",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"934","MethodsFromColt","mult",16,6,61,5,13,0,2,0,0,1,11,0,0,1,21,0,0,13,108,Inf,0.89
"935","MethodsFromColt","mult",17,7,99,4,11,0,3,0,0,1,16,1,11,2,39,0,0,15,179,Inf,0.92
"936","MethodsFromColt","mult",18,6,115,1,9,0,2,0,0,1,10,1,11,3,46,0,0,12,193,Inf,0.94
"937","MethodsFromColt","mult",19,4,62,1,9,1,1,0,0,1,11,0,8,5,20,0,0,12,111,Inf,0.9
"938","MethodsFromColt","mult",20,15,131,1,9,0,2,0,0,0,18,3,13,4,51,0,0,23,224,Inf,0.91
"939","MethodsFromColt","mult",21,3,25,1,4,1,0,0,0,0,3,0,0,1,9,0,0,6,41,Inf,0.87
"940","MethodsFromColt","mult",22,8,105,0,10,0,2,0,0,0,11,2,10,2,40,0,0,12,178,Inf,0.94
"941","MethodsFromColt","mult",23,10,72,1,9,0,2,0,0,4,7,0,8,4,26,0,0,19,124,Inf,0.87
"942","MethodsFromColt","mult",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"943","MethodsFromColt","mult",25,1,21,1,4,0,1,0,0,0,4,2,2,0,11,0,0,4,43,Inf,0.91
"944","MethodsFromColt","mult",26,1,22,0,5,0,1,0,0,0,4,0,4,1,7,0,0,2,43,Inf,0.96
"945","MethodsFromColt","mult",27,0,14,1,4,0,1,0,0,1,4,0,0,1,1,0,0,3,24,Inf,0.89
"946","MethodsFromColt","mult",28,1,17,1,4,1,0,0,0,0,5,0,0,2,4,0,0,5,30,Inf,0.86
"947","MethodsFromColt","mult",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"948","MethodsFromColt","mult",1,0,74,0,5,0,1,0,0,0,8,0,4,0,28,0,0,0,120,Inf,1
"949","MethodsFromColt","mult",2,0,60,0,18,0,3,0,0,0,9,0,0,0,14,0,0,0,104,Inf,1
"950","MethodsFromColt","mult",3,0,18,0,5,0,0,0,0,0,0,0,1,0,28,8,0,0,52,Inf,1
"951","MethodsFromColt","mult",4,0,42,0,5,0,1,0,0,0,5,0,4,0,16,0,0,0,73,Inf,1
"952","MethodsFromColt","mult",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"953","MethodsFromColt","mult",6,0,26,0,12,0,2,0,0,0,4,0,0,0,9,0,0,0,53,Inf,1
"954","MethodsFromColt","mult",7,0,29,0,5,0,1,0,0,0,3,0,4,0,13,0,0,0,55,Inf,1
"955","MethodsFromColt","mult",8,0,26,0,12,0,2,0,0,0,4,0,0,0,9,0,0,0,53,Inf,1
"956","MethodsFromColt","mult",9,0,11,0,5,0,1,0,0,0,2,0,4,1,4,0,0,1,27,Inf,0.96
"957","MethodsFromColt","mult",10,1,93,0,14,0,2,0,0,0,9,0,0,1,36,0,0,2,154,Inf,0.99
"958","MethodsFromColt","mult",11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"959","MethodsFromColt","mult",12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"960","MethodsFromColt","mult",13,0,47,0,5,0,1,0,0,0,3,0,4,0,20,0,0,0,80,Inf,1
"961","MethodsFromColt","mult",14,0,12,0,5,0,1,0,0,0,3,0,4,0,4,0,0,0,29,Inf,1
"962","MethodsFromColt","mult",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"963","MethodsFromColt","mult",16,0,64,0,17,0,2,0,0,0,11,0,0,0,21,0,0,0,115,Inf,1
"964","MethodsFromColt","mult",17,0,106,0,15,0,3,0,0,0,17,0,12,0,41,0,0,0,194,Inf,1
"965","MethodsFromColt","mult",18,0,121,0,10,0,2,0,0,0,11,0,12,0,49,0,0,0,205,Inf,1
"966","MethodsFromColt","mult",19,1,65,0,10,0,2,0,0,0,12,0,8,1,24,0,0,2,121,Inf,0.98
"967","MethodsFromColt","mult",20,1,145,0,10,0,2,0,0,0,18,0,16,0,55,0,0,1,246,Inf,1
"968","MethodsFromColt","mult",21,0,28,0,5,0,1,0,0,0,3,0,0,0,10,0,0,0,47,Inf,1
"969","MethodsFromColt","mult",22,0,113,0,10,0,2,0,0,0,11,0,12,0,42,0,0,0,190,Inf,1
"970","MethodsFromColt","mult",23,0,82,0,10,0,2,0,0,0,11,0,8,0,30,0,0,0,143,Inf,1
"971","MethodsFromColt","mult",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"972","MethodsFromColt","mult",25,0,22,0,5,0,1,0,0,0,4,0,4,0,11,0,0,0,47,Inf,1
"973","MethodsFromColt","mult",26,0,23,0,5,0,1,0,0,0,4,0,4,0,8,0,0,0,45,Inf,1
"974","MethodsFromColt","mult",27,1,13,0,5,0,1,0,0,0,5,0,0,0,2,0,0,1,26,Inf,0.96
"975","MethodsFromColt","mult",28,0,18,0,5,0,1,0,0,0,5,0,0,0,6,0,0,0,35,Inf,1
"976","MethodsFromColt","mult",29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
"977","MethodsFromApacheMath","mult",1,2,7,0,4,0,1,0,0,0,1,0,4,0,8,3,15,2,25,1.66666666666667,0.93
"978","MethodsFromApacheMath","mult",2,0,14,1,3,0,1,0,0,0,1,0,0,0,7,3,13,1,26,2,0.96
"979","MethodsFromApacheMath","mult",3,0,3,3,4,0,1,0,0,0,1,0,4,1,3,3,18,4,16,0.888888888888889,0.8
"980","MethodsFromApacheMath","mult",4,0,3,0,7,0,1,0,0,0,1,1,3,1,3,3,18,2,18,1,0.9
"981","MethodsFromApacheMath","mult",5,0,2,0,7,1,0,0,0,0,1,1,3,0,4,3,19,2,17,0.894736842105263,0.89
"982","MethodsFromApacheMath","mult",6,54,299,6,61,1,12,0,0,0,2,2,10,10,114,3,8,73,498,62.25,0.87
"983","MethodsFromApacheMath","mult",7,1,11,0,4,0,1,0,0,1,0,0,0,1,5,3,12,3,21,1.75,0.88
"984","MethodsFromApacheMath","mult",8,2,22,2,13,0,3,0,0,0,2,3,5,0,16,6,21,7,61,2.9047619047619,0.9
"985","MethodsFromApacheMath","mult",9,11,66,3,12,1,3,0,0,0,4,2,10,4,33,6,31,21,128,4.12903225806452,0.86
"986","MethodsFromApacheMath","mult",10,1,3,1,6,0,1,0,0,0,2,0,0,1,3,3,20,3,15,0.75,0.83
"987","MethodsFromApacheMath","mult",11,2,16,3,15,2,4,0,0,0,1,0,4,0,16,3,22,7,56,2.54545454545455,0.89
"988","MethodsFromApacheMath","mult",12,6,20,0,4,0,1,0,0,0,1,0,0,0,12,5,14,6,38,2.71428571428571,0.86
"989","MethodsFromApacheMath","mult",13,10,87,5,18,0,5,0,0,0,5,2,6,8,65,9,117,25,186,1.58974358974359,0.88
"990","MethodsFromApacheMath","mult",14,2,24,0,5,0,1,0,0,0,1,0,0,0,16,8,10,2,47,4.7,0.96
"991","MethodsFromApacheMath","mult",15,3,14,1,3,0,1,0,0,1,1,2,2,1,10,3,13,8,31,2.38461538461538,0.79
"992","MethodsFromApacheMath","mult",16,10,77,5,10,3,1,0,0,0,5,2,14,11,42,6,30,31,149,4.96666666666667,0.83
"993","MethodsFromApacheMath","mult",17,0,2,0,1,0,0,0,0,0,0,0,0,0,0,27,185,0,3,0.0162162162162162,1
"994","MethodsFromApacheMath","mult",18,0,4,0,3,0,1,0,0,0,2,0,0,0,5,8,26,0,15,0.576923076923077,1
"995","MethodsFromApacheMath","mult",1,2,7,0,4,0,1,0,0,0,1,0,4,0,8,3,15,2,25,1.66666666666667,0.93
"996","MethodsFromApacheMath","mult",2,0,14,1,3,0,1,0,0,0,1,0,0,0,7,3,13,1,26,2,0.96
"997","MethodsFromApacheMath","mult",3,0,3,3,4,0,1,0,0,0,1,0,4,1,3,3,18,4,16,0.888888888888889,0.8
"998","MethodsFromApacheMath","mult",4,0,3,0,7,0,1,0,0,0,1,1,3,1,3,3,18,2,18,1,0.9
"999","MethodsFromApacheMath","mult",5,0,2,0,7,1,0,0,0,0,1,1,3,0,4,3,19,2,17,0.894736842105263,0.89
"1000","MethodsFromApacheMath","mult",6,54,299,6,61,1,12,0,0,0,2,2,10,10,114,3,8,73,498,62.25,0.87
"1001","MethodsFromApacheMath","mult",7,1,11,0,4,0,1,0,0,1,0,0,0,1,5,3,12,3,21,1.75,0.88
"1002","MethodsFromApacheMath","mult",8,2,22,2,13,0,3,0,0,0,2,3,5,0,16,6,21,7,61,2.9047619047619,0.9
"1003","MethodsFromApacheMath","mult",9,11,66,3,12,1,3,0,0,0,4,2,10,4,33,6,31,21,128,4.12903225806452,0.86
"1004","MethodsFromApacheMath","mult",10,1,3,1,6,0,1,0,0,0,2,0,0,1,3,3,20,3,15,0.75,0.83
"1005","MethodsFromApacheMath","mult",11,2,16,3,15,2,4,0,0,0,1,0,4,0,16,3,22,7,56,2.54545454545455,0.89
"1006","MethodsFromApacheMath","mult",12,6,20,0,4,0,1,0,0,0,1,0,0,0,12,5,14,6,38,2.71428571428571,0.86
"1007","MethodsFromApacheMath","mult",13,10,87,5,18,0,5,0,0,0,5,2,6,8,65,9,117,25,186,1.58974358974359,0.88
"1008","MethodsFromApacheMath","mult",14,2,24,0,5,0,1,0,0,0,1,0,0,0,16,8,10,2,47,4.7,0.96
"1009","MethodsFromApacheMath","mult",15,3,14,1,3,0,1,0,0,1,1,2,2,1,10,3,13,8,31,2.38461538461538,0.79
"1010","MethodsFromApacheMath","mult",16,10,77,5,10,3,1,0,0,0,5,2,14,11,42,6,30,31,149,4.96666666666667,0.83
"1011","MethodsFromApacheMath","mult",17,0,2,0,1,0,0,0,0,0,0,0,0,0,0,27,185,0,3,0.0162162162162162,1
"1012","MethodsFromApacheMath","mult",18,0,4,0,3,0,1,0,0,0,2,0,0,0,5,8,26,0,15,0.576923076923077,1
"1013","MethodsFromApacheMath","mult",1,1,8,0,4,0,1,0,0,0,1,0,4,1,7,3,15,2,25,1.66666666666667,0.93
"1014","MethodsFromApacheMath","mult",2,3,11,0,4,0,1,0,0,0,1,0,0,3,4,3,14,6,21,1.5,0.78
"1015","MethodsFromApacheMath","mult",3,0,2,1,6,0,1,0,0,1,0,0,4,1,3,3,19,3,16,0.842105263157895,0.84
"1016","MethodsFromApacheMath","mult",4,0,4,2,5,0,1,0,0,0,1,0,4,0,4,3,17,2,19,1.11764705882353,0.9
"1017","MethodsFromApacheMath","mult",5,0,2,2,5,1,0,0,0,0,1,0,4,1,3,3,19,4,15,0.789473684210526,0.79
"1018","MethodsFromApacheMath","mult",6,47,307,8,59,3,10,0,0,0,2,1,11,13,111,3,7,72,500,71.4285714285714,0.87
"1019","MethodsFromApacheMath","mult",7,0,12,1,3,0,1,0,0,0,1,0,0,0,6,3,12,1,23,1.91666666666667,0.96
"1020","MethodsFromApacheMath","mult",8,0,23,4,11,0,3,0,0,0,2,2,6,1,15,6,22,7,60,2.72727272727273,0.9
"1021","MethodsFromApacheMath","mult",9,13,61,3,12,0,4,0,0,0,4,2,10,4,33,6,34,22,124,3.64705882352941,0.85
"1022","MethodsFromApacheMath","mult",10,0,3,1,6,1,0,0,0,1,1,0,0,2,2,3,21,5,12,0.571428571428571,0.71
"1023","MethodsFromApacheMath","mult",11,2,16,3,15,3,3,0,0,1,0,1,3,3,13,3,24,13,50,2.08333333333333,0.79
"1024","MethodsFromApacheMath","mult",12,5,21,0,5,0,1,0,0,0,1,0,0,2,9,5,13,7,37,2.84615384615385,0.84
"1025","MethodsFromApacheMath","mult",13,9,89,1,22,0,4,0,0,1,4,0,8,8,65,9,116,19,192,1.6551724137931,0.91
"1026","MethodsFromApacheMath","mult",14,5,21,0,5,0,1,0,0,0,1,0,0,0,16,8,11,5,44,4,0.9
"1027","MethodsFromApacheMath","mult",15,0,17,0,4,0,1,0,0,0,2,0,4,1,10,3,13,1,38,2.92307692307692,0.97
"1028","MethodsFromApacheMath","mult",16,9,78,5,10,0,4,0,0,2,3,3,13,9,44,6,32,28,152,4.75,0.84
"1029","MethodsFromApacheMath","mult",17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,28,184,0,2,0.0108695652173913,1
"1030","MethodsFromApacheMath","mult",18,0,4,0,3,0,1,0,0,0,2,0,0,0,4,8,27,0,14,0.518518518518518,1
"1031","MethodsFromApacheMath","mult",1,0,9,1,3,1,0,0,0,0,1,1,3,1,7,3,13,4,23,1.76923076923077,0.85
"1032","MethodsFromApacheMath","mult",2,0,14,1,3,0,1,0,0,0,1,0,0,0,7,3,11,1,26,2.36363636363636,0.96
"1033","MethodsFromApacheMath","mult",3,1,1,1,6,1,0,0,0,0,1,0,4,2,2,3,19,5,14,0.736842105263158,0.74
"1034","MethodsFromApacheMath","mult",4,0,3,0,7,0,1,0,0,0,1,0,4,0,4,3,18,0,20,1.11111111111111,1
"1035","MethodsFromApacheMath","mult",5,0,3,0,7,0,1,0,0,0,1,0,4,1,3,3,18,1,19,1.05555555555556,0.95
"1036","MethodsFromApacheMath","mult",6,18,335,6,61,2,11,0,0,0,2,0,12,10,114,3,8,36,535,66.875,0.94
"1037","MethodsFromApacheMath","mult",7,1,12,0,4,0,1,0,0,0,1,0,0,1,5,3,11,2,23,2.09090909090909,0.92
"1038","MethodsFromApacheMath","mult",8,1,22,3,12,0,3,0,0,0,2,2,6,0,16,6,22,6,61,2.77272727272727,0.91
"1039","MethodsFromApacheMath","mult",9,10,65,0,15,1,3,0,0,0,4,1,11,5,32,6,33,17,130,3.93939393939394,0.88
"1040","MethodsFromApacheMath","mult",10,1,2,1,6,0,1,0,0,0,2,0,0,1,3,3,21,3,14,0.666666666666667,0.82
"1041","MethodsFromApacheMath","mult",11,1,17,3,15,0,6,0,0,0,1,0,4,2,14,3,24,6,57,2.375,0.9
"1042","MethodsFromApacheMath","mult",12,0,26,0,5,0,1,0,0,0,1,0,0,0,12,5,12,0,45,3.75,1
"1043","MethodsFromApacheMath","mult",13,10,83,3,21,1,3,0,0,1,4,0,8,9,64,9,119,24,183,1.53781512605042,0.88
"1044","MethodsFromApacheMath","mult",14,2,24,0,5,0,1,0,0,0,1,0,0,1,15,8,11,3,46,4.18181818181818,0.94
"1045","MethodsFromApacheMath","mult",15,0,16,0,4,0,1,0,0,0,2,0,4,0,11,3,14,0,38,2.71428571428571,1
"1046","MethodsFromApacheMath","mult",16,6,81,1,14,0,4,0,0,0,5,1,15,5,48,6,32,13,167,5.21875,0.93
"1047","MethodsFromApacheMath","mult",17,0,1,0,0,0,0,0,0,0,1,0,0,0,1,26,185,0,3,0.0162162162162162,1
"1048","MethodsFromApacheMath","mult",18,0,3,0,3,0,1,0,0,0,2,0,0,0,5,8,27,0,14,0.518518518518518,1
"1049","MethodsFromApacheMath","mult",1,0,9,0,4,0,1,0,0,0,1,0,4,0,8,3,14,0,27,1.92857142857143,1
"1050","MethodsFromApacheMath","mult",2,0,14,0,4,0,1,0,0,0,1,0,0,0,7,3,12,0,27,2.25,1
"1051","MethodsFromApacheMath","mult",3,0,2,0,7,0,1,0,0,0,1,0,4,0,4,3,19,0,19,1,1
"1052","MethodsFromApacheMath","mult",4,1,2,0,7,0,1,0,0,0,1,0,4,0,4,3,18,1,19,1.05555555555556,0.95
"1053","MethodsFromApacheMath","mult",5,0,2,0,7,0,1,0,0,0,1,0,4,0,4,3,19,0,19,1,1
"1054","MethodsFromApacheMath","mult",6,4,350,3,64,0,13,0,0,0,2,1,11,2,122,3,7,10,562,80.2857142857143,0.98
"1055","MethodsFromApacheMath","mult",7,0,13,0,4,0,1,0,0,0,1,0,0,0,6,3,11,0,25,2.27272727272727,1
"1056","MethodsFromApacheMath","mult",8,4,20,0,15,0,3,0,0,0,2,0,8,0,16,6,21,4,64,3.04761904761905,0.94
"1057","MethodsFromApacheMath","mult",9,0,74,0,15,0,4,0,0,0,4,0,12,1,36,6,34,1,145,4.26470588235294,0.99
"1058","MethodsFromApacheMath","mult",10,0,4,0,7,0,1,0,0,0,2,0,0,0,4,3,20,0,18,0.9,1
"1059","MethodsFromApacheMath","mult",11,0,18,1,17,0,6,0,0,0,1,0,4,0,16,3,22,1,62,2.81818181818182,0.98
"1060","MethodsFromApacheMath","mult",12,0,26,0,4,0,1,0,0,0,1,0,0,0,12,5,14,0,44,3.14285714285714,1
"1061","MethodsFromApacheMath","mult",13,2,94,0,23,0,5,0,0,0,6,0,8,0,73,9,117,2,209,1.78632478632479,0.99
"1062","MethodsFromApacheMath","mult",14,1,25,0,5,0,1,0,0,0,1,0,0,0,16,8,9,1,48,5.33333333333333,0.98
"1063","MethodsFromApacheMath","mult",15,1,17,0,4,0,1,0,0,0,2,0,4,0,11,3,12,1,39,3.25,0.97
"1064","MethodsFromApacheMath","mult",16,3,84,0,15,0,4,0,0,0,5,0,16,0,53,6,32,3,177,5.53125,0.98
"1065","MethodsFromApacheMath","mult",17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,186,0,1,0.00537634408602151,1
"1066","MethodsFromApacheMath","mult",18,0,3,0,3,0,1,0,0,0,2,0,0,0,5,8,27,0,14,0.518518518518518,1
"1067","MethodsFromApacheMath","mult",1,1,8,0,4,0,1,0,0,0,1,0,4,3,5,3,12,4,23,1.91666666666667,0.85
"1068","MethodsFromApacheMath","mult",2,2,12,0,4,0,1,0,0,0,1,0,0,1,6,3,14,3,24,1.71428571428571,0.89
"1069","MethodsFromApacheMath","mult",3,1,2,4,3,1,0,0,0,0,1,1,3,0,4,3,18,7,13,0.722222222222222,0.65
"1070","MethodsFromApacheMath","mult",4,0,4,0,7,0,1,0,0,0,1,0,4,0,4,3,17,0,21,1.23529411764706,1
"1071","MethodsFromApacheMath","mult",5,1,3,0,7,0,1,0,0,0,1,0,4,0,4,3,17,1,20,1.17647058823529,0.95
"1072","MethodsFromApacheMath","mult",6,54,299,8,59,3,10,0,0,0,2,1,11,20,104,3,8,86,485,60.625,0.85
"1073","MethodsFromApacheMath","mult",7,0,11,0,4,0,1,0,0,0,1,0,0,1,5,3,13,1,22,1.69230769230769,0.96
"1074","MethodsFromApacheMath","mult",8,1,22,1,14,2,1,0,0,0,2,0,8,1,15,6,22,5,62,2.81818181818182,0.93
"1075","MethodsFromApacheMath","mult",9,6,72,3,12,2,2,0,0,0,4,1,11,3,34,6,30,15,135,4.5,0.9
"1076","MethodsFromApacheMath","mult",10,0,3,1,6,1,0,0,0,1,1,0,0,0,4,3,21,3,14,0.666666666666667,0.82
"1077","MethodsFromApacheMath","mult",11,2,16,0,18,1,5,0,0,0,1,0,4,0,16,3,20,3,60,3,0.95
"1078","MethodsFromApacheMath","mult",12,2,24,0,4,0,1,0,0,0,1,0,0,2,10,5,14,4,40,2.85714285714286,0.91
